datetime,closed,co2,temperature,humidity,motor_position,motor_range,trv_temperature,target_temperature
2024-02-03 11:53:57,,692.0,21.5,41.41,,,,
2024-02-03 11:57:22,,,,,536.0,536.0,24.6,19.0
2024-02-03 12:03:59,,682.0,21.5,41.41,,,,
2024-02-03 12:07:23,,,,,536.0,536.0,24.6,19.0
2024-02-03 12:07:30,,,,,536.0,536.0,24.6,19.0
2024-02-03 12:07:38,,,,,536.0,536.0,24.6,19.0
2024-02-03 12:14:02,,733.0,21.5,41.41,,,,
2024-02-03 12:17:24,,,,,536.0,536.0,24.6,19.0
2024-02-03 12:21:44,True,,,,,,,
2024-02-03 12:21:50,True,,,,,,,
2024-02-03 12:24:04,,725.0,21.5,41.41,,,,
2024-02-03 12:27:25,,,,,536.0,536.0,24.6,19.0
2024-02-03 12:27:32,,,,,536.0,536.0,24.6,19.0
2024-02-03 12:34:06,,685.0,21.5,41.02,,,,
2024-02-03 12:37:25,,,,,536.0,536.0,24.6,19.0
2024-02-03 12:37:33,,,,,536.0,536.0,24.6,19.0
2024-02-03 12:44:09,,712.0,21.5,41.02,,,,
2024-02-03 12:47:26,,,,,536.0,536.0,24.6,19.0
2024-02-03 12:51:44,True,,,,,,,
2024-02-03 12:51:50,True,,,,,,,
2024-02-03 12:54:11,,657.0,21.5,41.02,,,,
2024-02-03 12:57:27,,,,,536.0,536.0,24.6,19.0
2024-02-03 12:57:35,,,,,536.0,536.0,24.6,19.0
2024-02-03 13:04:14,,657.0,21.5,41.41,,,,
2024-02-03 13:07:28,,,,,536.0,536.0,24.6,19.0
2024-02-03 13:14:16,,681.0,21.5,41.41,,,,
2024-02-03 13:17:29,,,,,536.0,536.0,24.6,19.0
2024-02-03 13:17:37,,,,,536.0,536.0,24.6,19.0
2024-02-03 13:21:44,True,,,,,,,
2024-02-03 13:21:50,True,,,,,,,
2024-02-03 13:24:18,,684.0,21.5,41.02,,,,
2024-02-03 13:27:30,,,,,536.0,536.0,24.6,19.0
2024-02-03 13:28:55,,695.0,21.5,41.41,,,,
2024-02-03 13:35:53,,695.0,21.5,41.41,,,,
2024-02-03 13:37:31,,,,,536.0,536.0,24.6,19.0
2024-02-03 13:37:39,,,,,536.0,536.0,24.6,19.0
2024-02-03 13:37:47,,,,,536.0,536.0,24.6,19.0
2024-02-03 13:46:10,,722.0,21.6,41.02,,,,
2024-02-03 13:47:32,,,,,536.0,536.0,24.6,19.0
2024-02-03 13:51:43,True,,,,,,,
2024-02-03 13:51:49,True,,,,,,,
2024-02-03 13:56:26,,656.0,21.5,41.41,,,,
2024-02-03 13:57:33,,,,,536.0,536.0,24.6,19.0
2024-02-03 13:57:41,,,,,536.0,536.0,24.6,19.0
2024-02-03 14:06:26,,686.0,21.5,41.02,,,,
2024-02-03 14:07:34,,,,,536.0,536.0,24.6,19.0
2024-02-03 14:16:29,,659.0,21.5,41.02,,,,
2024-02-03 14:17:35,,,,,536.0,536.0,24.6,19.0
2024-02-03 14:21:43,True,,,,,,,
2024-02-03 14:21:49,True,,,,,,,
2024-02-03 14:26:31,,672.0,21.5,41.02,,,,
2024-02-03 14:27:36,,,,,536.0,536.0,24.6,19.0
2024-02-03 14:36:33,,628.0,21.6,41.02,,,,
2024-02-03 14:37:37,,,,,536.0,536.0,24.5,19.0
2024-02-03 14:46:35,,635.0,21.5,41.02,,,,
2024-02-03 14:47:38,,,,,536.0,536.0,24.5,19.0
2024-02-03 14:47:45,,,,,536.0,536.0,24.5,19.0
2024-02-03 14:47:53,,,,,536.0,536.0,24.5,19.0
2024-02-03 14:48:01,,,,,536.0,536.0,24.5,19.0
2024-02-03 14:48:09,,,,,536.0,536.0,24.5,19.0
2024-02-03 14:51:43,True,,,,,,,
2024-02-03 14:51:49,True,,,,,,,
2024-02-03 14:56:38,,635.0,21.5,41.02,,,,
2024-02-03 14:57:39,,,,,536.0,536.0,24.5,19.0
2024-02-03 15:06:40,,663.0,21.5,41.02,,,,
2024-02-03 15:07:40,,,,,536.0,536.0,24.6,19.0
2024-02-03 15:16:43,,672.0,21.5,41.02,,,,
2024-02-03 15:17:40,,,,,536.0,536.0,24.6,19.0
2024-02-03 15:17:48,,,,,536.0,536.0,24.6,19.0
2024-02-03 15:21:43,True,,,,,,,
2024-02-03 15:21:49,True,,,,,,,
2024-02-03 15:26:45,,636.0,21.5,41.02,,,,
2024-02-03 15:27:41,,,,,536.0,536.0,24.6,19.0
2024-02-03 15:27:49,,,,,536.0,536.0,24.6,19.0
2024-02-03 15:36:48,,664.0,21.5,41.02,,,,
2024-02-03 15:37:42,,,,,536.0,536.0,24.6,19.0
2024-02-03 15:37:51,,,,,536.0,536.0,24.6,19.0
2024-02-03 15:46:49,,672.0,21.5,41.02,,,,
2024-02-03 15:47:43,,,,,536.0,536.0,24.6,19.0
2024-02-03 15:47:51,,,,,536.0,536.0,24.6,19.0
2024-02-03 15:51:43,True,,,,,,,
2024-02-03 15:51:49,True,,,,,,,
2024-02-03 15:57:44,,,,,536.0,536.0,24.6,19.0
2024-02-03 16:06:53,,634.0,21.5,41.02,,,,
2024-02-03 16:07:45,,,,,536.0,536.0,24.6,19.0
2024-02-03 16:16:40,,668.0,21.5,41.02,,,,
2024-02-03 16:17:46,,,,,536.0,536.0,24.6,19.0
2024-02-03 16:21:43,True,,,,,,,
2024-02-03 16:21:49,True,,,,,,,
2024-02-03 16:26:58,,589.0,21.4,41.02,,,,
2024-02-03 16:27:47,,,,,536.0,536.0,24.6,19.0
2024-02-03 16:27:55,,,,,536.0,536.0,24.6,19.0
2024-02-03 16:37:01,,612.0,21.4,41.02,,,,
2024-02-03 16:37:48,,,,,536.0,536.0,24.6,19.0
2024-02-03 16:37:56,,,,,536.0,536.0,24.6,19.0
2024-02-03 16:47:03,,621.0,21.5,41.02,,,,
2024-02-03 16:47:49,,,,,536.0,536.0,24.6,19.0
2024-02-03 16:51:43,True,,,,,,,
2024-02-03 16:51:48,True,,,,,,,
2024-02-03 16:57:05,,637.0,21.4,41.02,,,,
2024-02-03 16:57:50,,,,,536.0,536.0,24.6,19.0
2024-02-03 16:57:58,,,,,536.0,536.0,24.6,19.0
2024-02-03 17:07:08,,643.0,21.4,41.02,,,,
2024-02-03 17:07:51,,,,,536.0,536.0,24.6,19.0
2024-02-03 17:17:10,,626.0,21.4,41.02,,,,
2024-02-03 17:17:52,,,,,536.0,536.0,24.6,19.0
2024-02-03 17:21:42,True,,,,,,,
2024-02-03 17:21:49,True,,,,,,,
2024-02-03 17:27:12,,624.0,21.4,41.02,,,,
2024-02-03 17:27:53,,,,,536.0,536.0,24.6,19.0
2024-02-03 17:28:00,,,,,536.0,536.0,24.6,19.0
2024-02-03 17:37:15,,635.0,21.4,41.02,,,,
2024-02-03 17:37:54,,,,,536.0,536.0,24.5,19.0
2024-02-03 17:47:17,,611.0,21.5,41.02,,,,
2024-02-03 17:47:55,,,,,536.0,536.0,24.6,19.0
2024-02-03 17:51:42,True,,,,,,,
2024-02-03 17:51:48,True,,,,,,,
2024-02-03 17:57:20,,597.0,21.5,41.02,,,,
2024-02-03 17:57:55,,,,,536.0,536.0,24.5,19.0
2024-02-03 18:07:22,,602.0,21.4,41.02,,,,
2024-02-03 18:07:56,,,,,536.0,536.0,24.6,19.0
2024-02-03 18:08:04,,,,,536.0,536.0,24.6,19.0
2024-02-03 18:08:12,,,,,536.0,536.0,24.6,19.0
2024-02-03 18:08:20,,,,,536.0,536.0,24.5,19.0
2024-02-03 18:17:08,,615.0,21.4,41.02,,,,
2024-02-03 18:17:57,,,,,536.0,536.0,24.5,19.0
2024-02-03 18:18:05,,,,,536.0,536.0,24.5,19.0
2024-02-03 18:21:42,True,,,,,,,
2024-02-03 18:21:48,True,,,,,,,
2024-02-03 18:27:27,,584.0,21.4,41.02,,,,
2024-02-03 18:27:58,,,,,536.0,536.0,24.5,19.0
2024-02-03 18:37:29,,609.0,21.4,41.02,,,,
2024-02-03 18:37:59,,,,,536.0,536.0,24.5,19.0
2024-02-03 18:47:32,,585.0,21.5,41.02,,,,
2024-02-03 18:48:00,,,,,536.0,536.0,24.5,19.0
2024-02-03 18:48:08,,,,,536.0,536.0,24.5,19.0
2024-02-03 18:51:42,True,,,,,,,
2024-02-03 18:51:48,True,,,,,,,
2024-02-03 18:57:34,,618.0,21.4,41.02,,,,
2024-02-03 18:58:01,,,,,536.0,536.0,24.5,19.0
2024-02-03 19:07:37,,644.0,21.3,41.02,,,,
2024-02-03 19:08:02,,,,,536.0,536.0,24.5,19.0
2024-02-03 19:17:39,,591.0,21.4,41.02,,,,
2024-02-03 19:18:03,,,,,536.0,536.0,24.5,19.0
2024-02-03 19:18:11,,,,,536.0,536.0,24.5,19.0
2024-02-03 19:21:42,True,,,,,,,
2024-02-03 19:21:48,True,,,,,,,
2024-02-03 19:27:41,,585.0,21.4,41.02,,,,
2024-02-03 19:28:04,,,,,536.0,536.0,24.5,19.0
2024-02-03 19:37:44,,621.0,21.3,41.02,,,,
2024-02-03 19:38:05,,,,,536.0,536.0,24.5,19.0
2024-02-03 19:47:46,,594.0,21.4,40.62,,,,
2024-02-03 19:48:06,,,,,536.0,536.0,24.5,19.0
2024-02-03 19:48:14,,,,,536.0,536.0,24.6,19.0
2024-02-03 19:48:21,,,,,536.0,536.0,24.6,19.0
2024-02-03 19:51:42,True,,,,,,,
2024-02-03 19:51:48,True,,,,,,,
2024-02-03 19:57:16,,594.0,21.4,40.62,,,,
2024-02-03 19:58:07,,,,,536.0,536.0,24.6,19.0
2024-02-03 20:07:27,,608.0,21.3,41.02,,,,
2024-02-03 20:08:08,,,,,536.0,536.0,24.6,19.0
2024-02-03 20:17:43,,558.0,21.3,41.02,,,,
2024-02-03 20:18:09,,,,,536.0,536.0,24.5,19.0
2024-02-03 20:18:16,,,,,536.0,536.0,24.5,19.0
2024-02-03 20:18:24,,,,,536.0,536.0,24.5,18.0
2024-02-03 20:18:32,,,,,536.0,536.0,24.5,18.0
2024-02-03 20:21:41,True,,,,,,,
2024-02-03 20:21:47,True,,,,,,,
2024-02-03 20:27:59,,581.0,21.3,41.02,,,,
2024-02-03 20:28:10,,,,,536.0,536.0,24.6,18.0
2024-02-03 20:37:59,,541.0,21.3,41.02,,,,
2024-02-03 20:38:10,,,,,536.0,536.0,24.6,18.0
2024-02-03 20:38:18,,,,,536.0,536.0,24.6,18.0
2024-02-03 20:48:01,,584.0,21.4,41.02,,,,
2024-02-03 20:48:11,,,,,536.0,536.0,24.6,18.0
2024-02-03 20:51:41,True,,,,,,,
2024-02-03 20:51:47,True,,,,,,,
2024-02-03 20:58:04,,584.0,21.4,41.02,,,,
2024-02-03 20:58:12,,,,,536.0,536.0,24.6,18.0
2024-02-03 20:58:20,,,,,536.0,536.0,24.6,18.0
2024-02-03 21:08:06,,584.0,21.4,41.02,,,,
2024-02-03 21:08:13,,,,,536.0,536.0,24.6,18.0
2024-02-03 21:08:21,,,,,536.0,536.0,24.6,18.0
2024-02-03 21:18:09,,575.0,21.3,41.02,,,,
2024-02-03 21:18:14,,,,,536.0,536.0,24.6,18.0
2024-02-03 21:18:22,,,,,536.0,536.0,24.6,18.0
2024-02-03 21:21:41,True,,,,,,,
2024-02-03 21:21:47,True,,,,,,,
2024-02-03 21:28:11,,544.0,21.4,40.62,,,,
2024-02-03 21:28:15,,,,,536.0,536.0,24.6,18.0
2024-02-03 21:38:13,,556.0,21.3,41.02,,,,
2024-02-03 21:38:16,,,,,536.0,536.0,24.6,18.0
2024-02-03 21:48:16,,567.0,21.3,41.02,,,,
2024-02-03 21:48:17,,,,,536.0,536.0,24.6,18.0
2024-02-03 21:51:41,True,,,,,,,
2024-02-03 21:51:48,True,,,,,,,
2024-02-03 21:58:18,,,,,536.0,536.0,24.6,18.0
2024-02-03 21:58:18,,598.0,21.3,41.02,,,,
2024-02-03 22:08:19,,,,,536.0,536.0,24.6,18.0
2024-02-03 22:08:21,,581.0,21.4,40.62,,,,
2024-02-03 22:18:20,,,,,536.0,536.0,24.6,18.0
2024-02-03 22:18:23,,553.0,21.3,41.02,,,,
2024-02-03 22:18:28,,,,,536.0,536.0,24.6,18.0
2024-02-03 22:21:41,True,,,,,,,
2024-02-03 22:21:47,True,,,,,,,
2024-02-03 22:28:21,,,,,536.0,536.0,24.6,18.0
2024-02-03 22:28:25,,572.0,21.3,41.02,,,,
2024-02-03 22:38:22,,,,,536.0,536.0,24.6,18.0
2024-02-03 22:38:28,,536.0,21.4,40.62,,,,
2024-02-03 22:38:30,,,,,536.0,536.0,24.6,18.0
2024-02-03 22:48:14,,580.0,21.4,40.62,,,,
2024-02-03 22:48:23,,,,,536.0,536.0,24.6,18.0
2024-02-03 22:51:41,True,,,,,,,
2024-02-03 22:51:47,True,,,,,,,
2024-02-03 22:58:24,,,,,536.0,536.0,24.6,18.0
2024-02-03 22:58:31,,,,,536.0,536.0,24.6,18.0
2024-02-03 22:58:33,,590.0,21.4,40.62,,,,
2024-02-03 22:58:39,,,,,536.0,536.0,24.6,18.0
2024-02-03 23:08:25,,,,,536.0,536.0,24.6,18.0
2024-02-03 23:08:35,,583.0,21.4,40.62,,,,
2024-02-03 23:18:25,,,,,536.0,536.0,24.6,18.0
2024-02-03 23:18:37,,581.0,21.3,40.62,,,,
2024-02-03 23:21:41,True,,,,,,,
2024-02-03 23:21:47,True,,,,,,,
2024-02-03 23:28:26,,,,,536.0,536.0,24.6,18.0
2024-02-03 23:28:40,,553.0,21.3,40.62,,,,
2024-02-03 23:38:27,,,,,536.0,536.0,24.6,18.0
2024-02-03 23:38:42,,526.0,21.3,40.62,,,,
2024-02-03 23:48:28,,,,,536.0,536.0,24.6,18.0
2024-02-03 23:48:36,,,,,536.0,536.0,24.6,18.0
2024-02-03 23:48:43,,562.0,21.3,41.02,,,,
2024-02-03 23:51:40,True,,,,,,,
2024-02-03 23:51:46,True,,,,,,,
2024-02-03 23:58:29,,,,,536.0,536.0,24.6,18.0
2024-02-03 23:58:46,,526.0,21.3,40.62,,,,
2024-02-04 00:08:30,,,,,536.0,536.0,24.6,18.0
2024-02-04 00:08:32,,520.0,21.3,40.62,,,,
2024-02-04 00:18:31,,,,,536.0,536.0,24.6,18.0
2024-02-04 00:18:51,,509.0,21.3,40.62,,,,
2024-02-04 00:21:40,True,,,,,,,
2024-02-04 00:21:46,True,,,,,,,
2024-02-04 00:28:32,,,,,536.0,536.0,24.6,18.0
2024-02-04 00:28:40,,,,,536.0,536.0,24.6,18.0
2024-02-04 00:28:48,,,,,536.0,536.0,24.6,18.0
2024-02-04 00:28:53,,556.0,21.3,40.62,,,,
2024-02-04 00:28:55,,,,,536.0,536.0,24.6,18.0
2024-02-04 00:29:03,,,,,536.0,536.0,24.6,18.0
2024-02-04 00:29:11,,,,,536.0,536.0,24.6,18.0
2024-02-04 00:38:33,,,,,536.0,536.0,24.6,18.0
2024-02-04 00:38:55,,548.0,21.3,40.62,,,,
2024-02-04 00:48:34,,,,,536.0,536.0,24.6,18.0
2024-02-04 00:48:42,,,,,536.0,536.0,24.6,18.0
2024-02-04 00:48:50,,,,,536.0,536.0,24.6,18.0
2024-02-04 00:48:58,,601.0,21.3,40.62,,,,
2024-02-04 00:51:40,True,,,,,,,
2024-02-04 00:51:46,True,,,,,,,
2024-02-04 00:58:35,,,,,536.0,536.0,24.6,18.0
2024-02-04 00:59:00,,514.0,21.3,40.62,,,,
2024-02-04 01:08:36,,,,,536.0,536.0,24.6,18.0
2024-02-04 01:09:03,,587.0,21.4,40.62,,,,
2024-02-04 01:18:37,,,,,536.0,536.0,24.6,18.0
2024-02-04 01:18:45,,,,,536.0,536.0,24.6,18.0
2024-02-04 01:19:05,,552.0,21.3,40.62,,,,
2024-02-04 01:21:40,True,,,,,,,
2024-02-04 01:21:46,True,,,,,,,
2024-02-04 01:28:38,,,,,536.0,536.0,24.6,18.0
2024-02-04 01:28:45,,,,,536.0,536.0,24.6,18.0
2024-02-04 01:29:07,,492.0,21.2,40.62,,,,
2024-02-04 01:38:39,,,,,536.0,536.0,24.6,18.0
2024-02-04 01:39:10,,548.0,21.3,40.62,,,,
2024-02-04 01:48:40,,,,,536.0,536.0,24.6,18.0
2024-02-04 01:48:47,,,,,536.0,536.0,24.6,18.0
2024-02-04 01:49:13,,540.0,21.3,40.62,,,,
2024-02-04 01:51:40,True,,,,,,,
2024-02-04 01:51:46,True,,,,,,,
2024-02-04 01:58:40,,,,,536.0,536.0,24.6,18.0
2024-02-04 01:59:14,,519.0,21.2,40.62,,,,
2024-02-04 02:08:41,,,,,536.0,536.0,24.6,18.0
2024-02-04 02:09:17,,595.0,21.3,40.62,,,,
2024-02-04 02:18:42,,,,,536.0,536.0,24.6,18.0
2024-02-04 02:18:50,,,,,536.0,536.0,24.6,18.0
2024-02-04 02:19:19,,540.0,21.3,40.62,,,,
2024-02-04 02:21:40,True,,,,,,,
2024-02-04 02:21:46,True,,,,,,,
2024-02-04 02:28:43,,,,,536.0,536.0,24.6,18.0
2024-02-04 02:28:50,,540.0,21.3,40.62,,,,
2024-02-04 02:28:51,,,,,536.0,536.0,24.6,18.0
2024-02-04 02:38:44,,,,,536.0,536.0,24.6,18.0
2024-02-04 02:38:52,,,,,536.0,536.0,24.6,18.0
2024-02-04 02:39:00,,571.0,21.2,40.62,,,,
2024-02-04 02:48:45,,,,,536.0,536.0,24.6,18.0
2024-02-04 02:48:53,,,,,536.0,536.0,24.6,18.0
2024-02-04 02:49:16,,525.0,21.3,40.62,,,,
2024-02-04 02:51:40,True,,,,,,,
2024-02-04 02:51:45,True,,,,,,,
2024-02-04 02:58:46,,,,,536.0,536.0,24.8,18.0
2024-02-04 02:59:32,,502.0,21.3,40.62,,,,
2024-02-04 03:08:47,,,,,536.0,536.0,24.8,18.0
2024-02-04 03:09:16,,517.0,21.3,40.62,,,,
2024-02-04 03:18:48,,,,,536.0,536.0,24.8,18.0
2024-02-04 03:18:56,,,,,536.0,536.0,24.8,18.0
2024-02-04 03:19:04,,,,,536.0,536.0,24.8,18.0
2024-02-04 03:19:11,,,,,536.0,536.0,24.8,18.0
2024-02-04 03:19:35,,519.0,21.3,40.62,,,,
2024-02-04 03:21:39,True,,,,,,,
2024-02-04 03:21:45,True,,,,,,,
2024-02-04 03:28:49,,,,,536.0,536.0,24.8,18.0
2024-02-04 03:29:37,,495.0,21.3,40.62,,,,
2024-02-04 03:38:50,,,,,536.0,536.0,24.8,18.0
2024-02-04 03:39:39,,517.0,21.2,40.62,,,,
2024-02-04 03:48:51,,,,,536.0,536.0,24.8,18.0
2024-02-04 03:49:42,,540.0,21.3,40.62,,,,
2024-02-04 03:51:39,True,,,,,,,
2024-02-04 03:51:45,True,,,,,,,
2024-02-04 03:58:52,,,,,536.0,536.0,24.8,18.0
2024-02-04 03:59:44,,513.0,21.3,40.62,,,,
2024-02-04 04:08:53,,,,,536.0,536.0,24.8,18.0
2024-02-04 04:09:47,,547.0,21.3,40.62,,,,
2024-02-04 04:18:54,,,,,536.0,536.0,24.8,18.0
2024-02-04 04:19:33,,552.0,21.2,40.62,,,,
2024-02-04 04:21:39,True,,,,,,,
2024-02-04 04:21:45,True,,,,,,,
2024-02-04 04:28:55,,,,,536.0,536.0,24.8,18.0
2024-02-04 04:29:51,,474.0,21.2,40.62,,,,
2024-02-04 04:38:55,,,,,536.0,536.0,24.8,18.0
2024-02-04 04:39:03,,,,,536.0,536.0,24.8,18.0
2024-02-04 04:39:54,,528.0,21.2,40.62,,,,
2024-02-04 04:48:56,,,,,536.0,536.0,24.8,18.0
2024-02-04 04:49:56,,543.0,21.2,40.62,,,,
2024-02-04 04:51:39,True,,,,,,,
2024-02-04 04:51:45,True,,,,,,,
2024-02-04 04:58:57,,,,,536.0,536.0,24.8,18.0
2024-02-04 04:59:59,,501.0,21.2,40.62,,,,
2024-02-04 05:08:58,,,,,536.0,536.0,24.8,18.0
2024-02-04 05:10:01,,491.0,21.2,40.62,,,,
2024-02-04 05:18:59,,,,,536.0,536.0,24.8,18.0
2024-02-04 05:20:03,,535.0,21.3,40.62,,,,
2024-02-04 05:21:39,True,,,,,,,
2024-02-04 05:21:45,True,,,,,,,
2024-02-04 05:29:00,,,,,536.0,536.0,24.8,18.0
2024-02-04 05:29:08,,,,,536.0,536.0,24.8,18.0
2024-02-04 05:29:16,,,,,536.0,536.0,24.8,18.0
2024-02-04 05:29:24,,,,,536.0,536.0,24.8,18.0
2024-02-04 05:29:31,,,,,536.0,536.0,24.8,18.0
2024-02-04 05:30:06,,540.0,21.2,40.62,,,,
2024-02-04 05:39:01,,,,,536.0,536.0,24.8,18.0
2024-02-04 05:40:08,,508.0,21.3,40.62,,,,
2024-02-04 05:49:02,,,,,536.0,536.0,24.8,18.0
2024-02-04 05:49:10,,,,,536.0,536.0,24.8,18.0
2024-02-04 05:50:11,,517.0,21.3,40.62,,,,
2024-02-04 05:51:39,True,,,,,,,
2024-02-04 05:51:45,True,,,,,,,
2024-02-04 05:59:03,,,,,536.0,536.0,24.8,18.0
2024-02-04 06:00:13,,477.0,21.2,40.62,,,,
2024-02-04 06:09:04,,,,,536.0,536.0,24.8,18.0
2024-02-04 06:10:15,,464.0,21.3,40.62,,,,
2024-02-04 06:19:04,,,,,536.0,536.0,24.8,19.0
2024-02-04 06:20:18,,543.0,21.3,40.62,,,,
2024-02-04 06:21:38,True,,,,,,,
2024-02-04 06:21:44,True,,,,,,,
2024-02-04 06:29:06,,,,,536.0,536.0,24.8,19.0
2024-02-04 06:30:20,,513.0,21.2,40.62,,,,
2024-02-04 06:39:07,,,,,536.0,536.0,24.8,19.0
2024-02-04 06:40:23,,526.0,21.3,40.62,,,,
2024-02-04 06:49:08,,,,,536.0,536.0,24.8,19.0
2024-02-04 06:50:25,,510.0,21.2,40.62,,,,
2024-02-04 06:51:38,True,,,,,,,
2024-02-04 06:51:44,True,,,,,,,
2024-02-04 06:59:09,,,,,536.0,536.0,24.8,19.0
2024-02-04 07:00:27,,547.0,21.3,40.62,,,,
2024-02-04 07:09:10,,,,,536.0,536.0,24.8,19.0
2024-02-04 07:09:17,,,,,536.0,536.0,24.8,19.0
2024-02-04 07:09:25,,,,,536.0,536.0,24.8,19.0
2024-02-04 07:10:30,,510.0,21.2,40.62,,,,
2024-02-04 07:19:11,,,,,536.0,536.0,24.8,19.0
2024-02-04 07:19:18,,,,,536.0,536.0,24.8,19.0
2024-02-04 07:19:26,,,,,536.0,536.0,24.8,19.0
2024-02-04 07:20:16,,491.0,21.2,40.62,,,,
2024-02-04 07:21:38,True,,,,,,,
2024-02-04 07:21:44,True,,,,,,,
2024-02-04 07:29:11,,,,,536.0,536.0,24.8,19.0
2024-02-04 07:30:35,,513.0,21.2,40.62,,,,
2024-02-04 07:39:12,,,,,536.0,536.0,24.8,19.0
2024-02-04 07:40:37,,478.0,21.2,40.62,,,,
2024-02-04 07:49:13,,,,,536.0,536.0,24.8,19.0
2024-02-04 07:50:38,,498.0,21.3,40.62,,,,
2024-02-04 07:51:38,True,,,,,,,
2024-02-04 07:51:44,True,,,,,,,
2024-02-04 07:59:14,,,,,536.0,536.0,24.8,19.0
2024-02-04 07:59:22,,,,,536.0,536.0,24.8,19.0
2024-02-04 08:00:41,,489.0,21.2,40.62,,,,
2024-02-04 08:09:15,,,,,536.0,536.0,24.8,19.0
2024-02-04 08:10:43,,477.0,21.2,40.62,,,,
2024-02-04 08:19:16,,,,,536.0,536.0,24.8,19.0
2024-02-04 08:20:45,,510.0,21.3,40.62,,,,
2024-02-04 08:21:38,True,,,,,,,
2024-02-04 08:21:44,True,,,,,,,
2024-02-04 08:29:17,,,,,536.0,536.0,24.8,19.0
2024-02-04 08:29:25,,,,,536.0,536.0,24.8,19.0
2024-02-04 08:29:33,,,,,536.0,536.0,24.8,19.0
2024-02-04 08:29:40,,,,,536.0,536.0,24.8,19.0
2024-02-04 08:30:48,,495.0,21.3,40.23,,,,
2024-02-04 08:39:18,,,,,536.0,536.0,24.8,19.0
2024-02-04 08:40:50,,487.0,21.2,40.23,,,,
2024-02-04 08:49:19,,,,,536.0,536.0,24.8,19.0
2024-02-04 08:50:53,,489.0,21.2,40.23,,,,
2024-02-04 08:51:38,True,,,,,,,
2024-02-04 08:51:44,True,,,,,,,
2024-02-04 08:59:20,,,,,536.0,536.0,24.8,19.0
2024-02-04 08:59:28,,,,,536.0,536.0,24.8,19.0
2024-02-04 09:00:23,,489.0,21.2,40.23,,,,
2024-02-04 09:09:21,,,,,536.0,536.0,24.8,19.0
2024-02-04 09:09:29,,,,,536.0,536.0,24.8,19.0
2024-02-04 09:09:36,,,,,536.0,536.0,24.8,19.0
2024-02-04 09:10:33,,501.0,21.2,40.62,,,,
2024-02-04 09:19:22,,,,,536.0,536.0,24.8,19.0
2024-02-04 09:19:30,,,,,536.0,536.0,24.8,19.0
2024-02-04 09:21:38,True,,,,,,,
2024-02-04 09:21:44,True,,,,,,,
2024-02-04 09:29:23,,,,,536.0,536.0,24.8,19.0
2024-02-04 09:31:05,,494.0,21.3,40.62,,,,
2024-02-04 09:39:24,,,,,536.0,536.0,24.8,19.0
2024-02-04 09:40:50,,498.0,21.3,40.62,,,,
2024-02-04 09:49:25,,,,,536.0,536.0,24.8,19.0
2024-02-04 09:51:08,,508.0,21.2,40.62,,,,
2024-02-04 09:51:37,True,,,,,,,
2024-02-04 09:51:43,True,,,,,,,
2024-02-04 09:59:25,,,,,536.0,536.0,24.8,19.0
2024-02-04 09:59:33,,,,,536.0,536.0,24.8,19.0
2024-02-04 10:01:10,,526.0,21.2,40.62,,,,
2024-02-04 10:09:26,,,,,536.0,536.0,24.8,19.0
2024-02-04 10:11:13,,472.0,21.3,40.62,,,,
2024-02-04 10:19:28,,,,,536.0,536.0,24.8,19.0
2024-02-04 10:21:15,,538.0,21.3,40.23,,,,
2024-02-04 10:21:37,True,,,,,,,
2024-02-04 10:21:43,True,,,,,,,
2024-02-04 10:29:28,,,,,536.0,536.0,24.8,19.0
2024-02-04 10:29:36,,,,,536.0,536.0,24.8,19.0
2024-02-04 10:31:17,,517.0,21.3,40.23,,,,
2024-02-04 10:39:29,,,,,536.0,536.0,24.8,19.0
2024-02-04 10:41:20,,487.0,21.2,40.62,,,,
2024-02-04 10:49:30,,,,,536.0,536.0,24.6,19.0
2024-02-04 10:49:38,,,,,536.0,536.0,24.6,19.0
2024-02-04 10:51:22,,508.0,21.2,40.62,,,,
2024-02-04 10:51:37,True,,,,,,,
2024-02-04 10:51:43,True,,,,,,,
2024-02-04 10:59:31,,,,,536.0,536.0,24.8,19.0
2024-02-04 10:59:39,,,,,536.0,536.0,24.8,19.0
2024-02-04 11:01:25,,481.0,21.2,40.23,,,,
2024-02-04 11:09:32,,,,,536.0,536.0,24.8,19.0
2024-02-04 11:11:27,,495.0,21.3,40.23,,,,
2024-02-04 11:19:33,,,,,536.0,536.0,24.6,19.0
2024-02-04 11:19:41,,,,,536.0,536.0,24.6,19.0
2024-02-04 11:21:29,,478.0,21.2,40.62,,,,
2024-02-04 11:21:37,True,,,,,,,
2024-02-04 11:21:43,True,,,,,,,
2024-02-04 11:29:34,,,,,536.0,536.0,24.6,19.0
2024-02-04 11:31:32,,513.0,21.2,40.62,,,,
2024-02-04 11:39:35,,,,,536.0,536.0,24.8,19.0
2024-02-04 11:41:34,,516.0,21.3,40.23,,,,
2024-02-04 11:49:36,,,,,536.0,536.0,24.6,19.0
2024-02-04 11:49:44,,,,,536.0,536.0,24.6,19.0
2024-02-04 11:51:36,,464.0,21.2,40.62,,,,
2024-02-04 11:51:37,True,,,,,,,
2024-02-04 11:51:43,True,,,,,,,
2024-02-04 11:59:37,,,,,536.0,536.0,24.6,19.0
2024-02-04 12:01:22,,478.0,21.2,40.23,,,,
2024-02-04 12:09:38,,,,,536.0,536.0,24.6,19.0
