datetime,motor_position,motor_range,trv_temperature,target_temperature,closed,co2,temperature,humidity
2023-12-06 15:44:03,,,,,,1374.0,21.0,43.36
2023-12-06 15:52:15,580.0,580.0,25.2,6.0,,,,
2023-12-06 15:54:07,,,,,,1323.0,21.0,43.36
2023-12-06 16:01:37,,,,,True,,,
2023-12-06 16:01:43,,,,,True,,,
2023-12-06 16:02:16,580.0,580.0,25.0,6.0,,,,
2023-12-06 16:04:14,,,,,,1304.0,21.0,42.97
2023-12-06 16:12:17,580.0,580.0,25.0,6.0,,,,
2023-12-06 16:14:20,,,,,,1284.0,21.0,43.36
2023-12-06 16:22:18,580.0,580.0,25.0,6.0,,,,
2023-12-06 16:24:26,,,,,,1278.0,21.0,42.97
2023-12-06 16:31:36,,,,,True,,,
2023-12-06 16:31:42,,,,,True,,,
2023-12-06 16:32:19,580.0,580.0,25.0,6.0,,,,
2023-12-06 16:34:33,,,,,,1234.0,21.0,42.97
2023-12-06 16:42:20,580.0,580.0,25.2,6.0,,,,
2023-12-06 16:44:39,,,,,,1224.0,21.0,42.97
2023-12-06 16:52:21,580.0,580.0,25.2,6.0,,,,
2023-12-06 16:54:46,,,,,,1250.0,21.0,42.97
2023-12-06 17:01:36,,,,,True,,,
2023-12-06 17:01:42,,,,,True,,,
2023-12-06 17:02:22,580.0,580.0,25.0,6.0,,,,
2023-12-06 17:04:52,,,,,,1271.0,21.0,42.97
2023-12-06 17:12:23,580.0,580.0,25.2,6.0,,,,
2023-12-06 17:14:59,,,,,,1222.0,21.0,42.97
2023-12-06 17:22:24,580.0,580.0,25.2,6.0,,,,
2023-12-06 17:25:05,,,,,,1182.0,21.0,42.97
2023-12-06 17:31:36,,,,,True,,,
2023-12-06 17:31:42,,,,,True,,,
2023-12-06 17:32:24,580.0,580.0,25.2,6.0,,,,
2023-12-06 17:35:11,,,,,,1203.0,21.0,42.97
2023-12-06 17:42:25,580.0,580.0,25.2,6.0,,,,
2023-12-06 17:45:18,,,,,,1157.0,21.0,42.97
2023-12-06 17:52:26,580.0,580.0,25.2,6.0,,,,
2023-12-06 17:55:24,,,,,,1185.0,21.0,42.97
2023-12-06 18:01:36,,,,,True,,,
2023-12-06 18:01:42,,,,,True,,,
2023-12-06 18:02:27,580.0,580.0,25.2,6.0,,,,
2023-12-06 18:05:29,,,,,,1180.0,21.0,42.97
2023-12-06 18:12:28,580.0,580.0,25.4,6.0,,,,
2023-12-06 18:15:36,,,,,,1152.0,21.0,42.97
2023-12-06 18:22:29,580.0,580.0,25.4,6.0,,,,
2023-12-06 18:25:42,,,,,,1142.0,21.0,42.97
2023-12-06 18:31:36,,,,,True,,,
2023-12-06 18:31:42,,,,,True,,,
2023-12-06 18:32:30,580.0,580.0,25.4,6.0,,,,
2023-12-06 18:35:49,,,,,,1140.0,21.0,42.97
2023-12-06 18:42:31,580.0,580.0,25.2,6.0,,,,
2023-12-06 18:45:55,,,,,,1091.0,21.0,42.97
2023-12-06 18:52:32,580.0,580.0,25.2,6.0,,,,
2023-12-06 18:56:02,,,,,,1107.0,21.0,42.97
2023-12-06 19:01:36,,,,,True,,,
2023-12-06 19:01:42,,,,,True,,,
2023-12-06 19:02:33,580.0,580.0,25.2,6.0,,,,
2023-12-06 19:06:08,,,,,,1095.0,21.0,42.97
2023-12-06 19:12:34,580.0,580.0,25.2,6.0,,,,
2023-12-06 19:16:14,,,,,,1086.0,21.0,42.97
2023-12-06 19:22:35,580.0,580.0,25.2,6.0,,,,
2023-12-06 19:26:21,,,,,,1102.0,21.0,42.97
2023-12-06 19:31:36,,,,,True,,,
2023-12-06 19:31:42,,,,,True,,,
2023-12-06 19:32:36,580.0,580.0,25.2,6.0,,,,
2023-12-06 19:36:27,,,,,,1054.0,21.0,42.97
2023-12-06 19:42:37,580.0,580.0,25.2,6.0,,,,
2023-12-06 19:46:34,,,,,,1071.0,21.0,42.97
2023-12-06 19:52:38,580.0,580.0,25.2,6.0,,,,
2023-12-06 19:56:40,,,,,,1088.0,21.0,42.97
2023-12-06 20:01:36,,,,,True,,,
2023-12-06 20:01:41,,,,,True,,,
2023-12-06 20:02:38,580.0,580.0,25.2,6.0,,,,
2023-12-06 20:06:45,,,,,,1055.0,21.0,42.97
2023-12-06 20:12:39,580.0,580.0,25.4,6.0,,,,
2023-12-06 20:16:52,,,,,,1079.0,21.0,42.97
2023-12-06 20:22:40,580.0,580.0,25.4,6.0,,,,
2023-12-06 20:26:58,,,,,,1042.0,21.0,42.97
2023-12-06 20:31:35,,,,,True,,,
2023-12-06 20:31:42,,,,,True,,,
2023-12-06 20:32:41,580.0,580.0,25.4,6.0,,,,
2023-12-06 20:37:05,,,,,,1031.0,21.0,42.97
2023-12-06 20:42:42,580.0,580.0,25.4,6.0,,,,
2023-12-06 20:47:11,,,,,,1071.0,21.0,42.97
2023-12-06 20:52:43,580.0,580.0,25.4,6.0,,,,
2023-12-06 20:57:17,,,,,,988.0,21.0,42.97
2023-12-06 21:01:35,,,,,True,,,
2023-12-06 21:01:41,,,,,True,,,
2023-12-06 21:02:44,580.0,580.0,25.4,6.0,,,,
2023-12-06 21:07:24,,,,,,1018.0,20.9,42.97
2023-12-06 21:12:45,580.0,580.0,25.4,6.0,,,,
2023-12-06 21:17:30,,,,,,993.0,21.0,42.97
2023-12-06 21:22:46,580.0,580.0,25.2,6.0,,,,
2023-12-06 21:27:33,,,,,,1013.0,20.9,43.36
2023-12-06 21:31:35,,,,,True,,,
2023-12-06 21:31:41,,,,,True,,,
2023-12-06 21:32:47,580.0,580.0,25.2,6.0,,,,
2023-12-06 21:37:35,,,,,,966.0,20.9,43.36
2023-12-06 21:42:48,580.0,580.0,25.2,6.0,,,,
2023-12-06 21:47:09,,,,,,966.0,20.9,43.36
2023-12-06 21:52:49,580.0,580.0,25.2,6.0,,,,
2023-12-06 21:57:24,,,,,,1019.0,20.9,42.97
2023-12-06 22:01:35,,,,,True,,,
2023-12-06 22:01:41,,,,,True,,,
2023-12-06 22:02:50,580.0,580.0,25.2,6.0,,,,
2023-12-06 22:07:44,,,,,,985.0,20.9,43.36
2023-12-06 22:12:51,580.0,580.0,25.4,6.0,,,,
2023-12-06 22:18:04,,,,,,1006.0,20.9,43.36
2023-12-06 22:22:52,580.0,580.0,25.4,6.0,,,,
2023-12-06 22:28:08,,,,,,966.0,20.9,43.36
2023-12-06 22:31:35,,,,,True,,,
2023-12-06 22:31:41,,,,,True,,,
2023-12-06 22:32:52,580.0,580.0,25.4,6.0,,,,
2023-12-06 22:38:14,,,,,,949.0,20.9,43.36
2023-12-06 22:42:53,580.0,580.0,25.4,6.0,,,,
2023-12-06 22:48:21,,,,,,949.0,20.9,43.36
2023-12-06 22:52:54,580.0,580.0,25.4,6.0,,,,
2023-12-06 22:58:27,,,,,,980.0,20.9,43.36
2023-12-06 23:01:35,,,,,True,,,
2023-12-06 23:01:41,,,,,True,,,
2023-12-06 23:02:55,580.0,580.0,25.4,6.0,,,,
2023-12-06 23:08:34,,,,,,966.0,20.9,43.36
2023-12-06 23:12:56,580.0,580.0,25.4,6.0,,,,
2023-12-06 23:18:40,,,,,,950.0,20.9,43.36
2023-12-06 23:22:57,580.0,580.0,25.4,6.0,,,,
2023-12-06 23:28:46,,,,,,927.0,20.9,43.36
2023-12-06 23:31:34,,,,,True,,,
2023-12-06 23:31:40,,,,,True,,,
2023-12-06 23:32:58,580.0,580.0,25.4,6.0,,,,
2023-12-06 23:38:53,,,,,,926.0,20.9,43.36
2023-12-06 23:42:59,580.0,580.0,25.2,6.0,,,,
2023-12-06 23:48:59,,,,,,932.0,20.9,43.36
2023-12-06 23:53:00,580.0,580.0,25.2,6.0,,,,
2023-12-06 23:59:06,,,,,,971.0,20.9,43.36
2023-12-07 00:01:34,,,,,True,,,
2023-12-07 00:01:40,,,,,True,,,
2023-12-07 00:03:01,580.0,580.0,25.2,6.0,,,,
2023-12-07 00:09:12,,,,,,906.0,20.9,43.36
2023-12-07 00:13:02,580.0,580.0,25.2,6.0,,,,
2023-12-07 00:19:19,,,,,,911.0,20.9,43.36
2023-12-07 00:23:03,580.0,580.0,25.4,6.0,,,,
2023-12-07 00:29:25,,,,,,893.0,20.9,43.36
2023-12-07 00:31:34,,,,,True,,,
2023-12-07 00:31:40,,,,,True,,,
2023-12-07 00:33:04,580.0,580.0,25.4,6.0,,,,
2023-12-07 00:39:31,,,,,,911.0,20.9,43.36
2023-12-07 00:43:05,580.0,580.0,25.4,6.0,,,,
2023-12-07 00:49:38,,,,,,903.0,20.9,43.36
2023-12-07 00:53:06,580.0,580.0,25.4,6.0,,,,
2023-12-07 00:59:44,,,,,,882.0,20.9,43.36
2023-12-07 01:01:34,,,,,True,,,
2023-12-07 01:01:40,,,,,True,,,
2023-12-07 01:03:06,580.0,580.0,25.4,6.0,,,,
2023-12-07 01:09:51,,,,,,906.0,20.9,43.36
2023-12-07 01:13:07,580.0,580.0,25.4,6.0,,,,
2023-12-07 01:19:57,,,,,,903.0,20.9,43.36
2023-12-07 01:23:08,580.0,580.0,25.4,6.0,,,,
2023-12-07 01:30:03,,,,,,893.0,20.9,43.36
2023-12-07 01:31:34,,,,,True,,,
2023-12-07 01:31:40,,,,,True,,,
2023-12-07 01:33:09,580.0,580.0,25.4,6.0,,,,
2023-12-07 01:40:10,,,,,,866.0,20.9,43.36
2023-12-07 01:43:10,580.0,580.0,25.4,6.0,,,,
2023-12-07 01:50:16,,,,,,859.0,20.9,43.36
2023-12-07 01:53:11,580.0,580.0,25.2,6.0,,,,
2023-12-07 02:00:23,,,,,,880.0,20.9,43.36
2023-12-07 02:01:34,,,,,True,,,
2023-12-07 02:01:40,,,,,True,,,
2023-12-07 02:03:12,580.0,580.0,25.2,6.0,,,,
2023-12-07 02:10:28,,,,,,867.0,20.9,43.36
2023-12-07 02:13:13,580.0,580.0,25.2,6.0,,,,
2023-12-07 02:20:34,,,,,,856.0,20.8,43.36
2023-12-07 02:23:14,580.0,580.0,25.2,6.0,,,,
2023-12-07 02:30:41,,,,,,861.0,20.9,43.36
2023-12-07 02:31:34,,,,,True,,,
2023-12-07 02:31:40,,,,,True,,,
2023-12-07 02:33:15,580.0,580.0,25.2,6.0,,,,
2023-12-07 02:40:47,,,,,,853.0,20.8,43.36
2023-12-07 02:43:16,580.0,580.0,25.2,6.0,,,,
2023-12-07 02:50:50,,,,,,822.0,20.8,43.36
2023-12-07 02:53:17,580.0,580.0,25.2,6.0,,,,
2023-12-07 03:00:52,,,,,,848.0,20.8,43.36
2023-12-07 03:01:34,,,,,True,,,
2023-12-07 03:01:39,,,,,True,,,
2023-12-07 03:03:18,580.0,580.0,25.4,6.0,,,,
2023-12-07 03:10:55,,,,,,836.0,20.8,43.36
2023-12-07 03:13:19,580.0,580.0,25.4,6.0,,,,
2023-12-07 03:20:57,,,,,,808.0,20.8,43.36
2023-12-07 03:23:20,580.0,580.0,25.4,6.0,,,,
2023-12-07 03:30:59,,,,,,852.0,20.8,43.36
2023-12-07 03:31:33,,,,,True,,,
2023-12-07 03:31:39,,,,,True,,,
2023-12-07 03:33:21,580.0,580.0,25.4,6.0,,,,
2023-12-07 03:41:02,,,,,,844.0,20.8,43.36
2023-12-07 03:43:21,580.0,580.0,25.4,6.0,,,,
2023-12-07 03:50:48,,,,,,819.0,20.8,43.36
2023-12-07 03:53:22,580.0,580.0,25.4,6.0,,,,
2023-12-07 04:01:07,,,,,,814.0,20.8,43.36
2023-12-07 04:01:33,,,,,True,,,
2023-12-07 04:01:39,,,,,True,,,
2023-12-07 04:03:23,580.0,580.0,25.4,6.0,,,,
2023-12-07 04:11:09,,,,,,842.0,20.8,43.36
2023-12-07 04:13:24,580.0,580.0,25.2,6.0,,,,
2023-12-07 04:20:39,,,,,,842.0,20.8,43.36
2023-12-07 04:23:25,580.0,580.0,25.2,6.0,,,,
2023-12-07 04:30:50,,,,,,773.0,20.8,43.36
2023-12-07 04:31:33,,,,,True,,,
2023-12-07 04:31:39,,,,,True,,,
2023-12-07 04:33:26,580.0,580.0,25.2,6.0,,,,
2023-12-07 04:41:06,,,,,,809.0,20.8,43.36
2023-12-07 04:43:27,580.0,580.0,25.2,6.0,,,,
2023-12-07 04:51:22,,,,,,833.0,20.8,43.36
2023-12-07 04:53:28,580.0,580.0,25.2,6.0,,,,
2023-12-07 05:01:22,,,,,,803.0,20.8,43.36
2023-12-07 05:01:33,,,,,True,,,
2023-12-07 05:01:39,,,,,True,,,
2023-12-07 05:03:29,580.0,580.0,25.2,6.0,,,,
2023-12-07 05:11:24,,,,,,789.0,20.8,43.36
2023-12-07 05:13:30,580.0,580.0,25.2,6.0,,,,
2023-12-07 05:21:27,,,,,,798.0,20.8,43.36
2023-12-07 05:23:31,580.0,580.0,25.2,6.0,,,,
2023-12-07 05:31:29,,,,,,795.0,20.8,43.36
2023-12-07 05:31:33,,,,,True,,,
2023-12-07 05:31:39,,,,,True,,,
2023-12-07 05:33:32,580.0,580.0,25.2,6.0,,,,
2023-12-07 05:41:32,,,,,,794.0,20.8,43.36
2023-12-07 05:43:33,580.0,580.0,25.2,6.0,,,,
2023-12-07 05:51:34,,,,,,775.0,20.8,43.36
2023-12-07 05:53:33,580.0,580.0,25.2,6.0,,,,
2023-12-07 06:01:33,,,,,True,,,
2023-12-07 06:01:36,,,,,,773.0,20.8,43.36
2023-12-07 06:01:39,,,,,True,,,
2023-12-07 06:03:34,580.0,580.0,25.4,6.0,,,,
2023-12-07 06:11:39,,,,,,767.0,20.8,43.36
2023-12-07 06:13:35,580.0,580.0,25.2,6.0,,,,
2023-12-07 06:21:25,,,,,,783.0,20.8,43.36
2023-12-07 06:23:36,580.0,580.0,25.4,6.0,,,,
2023-12-07 06:31:32,,,,,True,,,
2023-12-07 06:31:38,,,,,True,,,
2023-12-07 06:31:44,,,,,,781.0,20.8,43.36
2023-12-07 06:33:37,580.0,580.0,25.4,6.0,,,,
2023-12-07 06:41:46,,,,,,755.0,20.8,43.36
2023-12-07 06:43:38,580.0,580.0,25.4,6.0,,,,
2023-12-07 06:51:48,,,,,,741.0,20.8,43.36
2023-12-07 06:53:39,580.0,580.0,25.4,6.0,,,,
2023-12-07 07:01:32,,,,,True,,,
2023-12-07 07:01:38,,,,,True,,,
2023-12-07 07:01:51,,,,,,781.0,20.8,43.36
2023-12-07 07:03:40,580.0,580.0,25.4,6.0,,,,
2023-12-07 07:11:37,,,,,,777.0,20.8,43.36
2023-12-07 07:13:41,580.0,580.0,25.4,6.0,,,,
2023-12-07 07:21:56,,,,,,746.0,20.8,43.36
2023-12-07 07:23:42,580.0,580.0,25.4,6.0,,,,
2023-12-07 07:31:32,,,,,True,,,
2023-12-07 07:31:38,,,,,True,,,
2023-12-07 07:31:58,,,,,,733.0,20.8,43.36
2023-12-07 07:33:43,580.0,580.0,25.4,6.0,,,,
2023-12-07 07:42:00,,,,,,704.0,20.8,43.36
2023-12-07 07:43:44,580.0,580.0,25.5,6.0,,,,
2023-12-07 07:52:03,,,,,,697.0,20.8,43.36
2023-12-07 07:53:45,580.0,580.0,25.5,6.0,,,,
2023-12-07 08:01:32,,,,,True,,,
2023-12-07 08:01:38,,,,,True,,,
2023-12-07 08:02:05,,,,,,703.0,20.8,43.36
2023-12-07 08:03:46,580.0,580.0,25.5,6.0,,,,
2023-12-07 08:12:08,,,,,,721.0,20.8,43.36
2023-12-07 08:13:47,580.0,580.0,25.5,6.0,,,,
2023-12-07 08:15:24,,,,,False,,,
2023-12-07 08:22:14,,,,,,1026.0,20.8,43.36
2023-12-07 08:22:21,,,,,True,,,
2023-12-07 08:23:47,580.0,580.0,25.0,6.0,,,,
2023-12-07 08:31:32,,,,,True,,,
2023-12-07 08:31:38,,,,,True,,,
2023-12-07 08:32:01,,,,,,733.0,20.9,42.19
2023-12-07 08:33:48,580.0,580.0,25.2,6.0,,,,
2023-12-07 08:42:19,,,,,,875.0,21.0,43.75
2023-12-07 08:43:49,580.0,580.0,25.5,6.0,,,,
2023-12-07 08:52:25,,,,,,1040.0,21.1,45.31
2023-12-07 08:53:50,580.0,580.0,25.7,6.0,,,,
2023-12-07 09:01:32,,,,,True,,,
2023-12-07 09:01:38,,,,,True,,,
2023-12-07 09:02:28,,,,,,1171.0,21.1,46.88
2023-12-07 09:03:51,580.0,580.0,25.7,6.0,,,,
2023-12-07 09:12:30,,,,,,1178.0,21.1,46.09
2023-12-07 09:13:52,580.0,580.0,25.4,6.0,,,,
2023-12-07 09:22:37,,,,,,1184.0,21.0,45.7
2023-12-07 09:23:53,580.0,580.0,25.2,6.0,,,,
2023-12-07 09:31:32,,,,,True,,,
2023-12-07 09:31:38,,,,,True,,,
2023-12-07 09:32:43,,,,,,1170.0,21.0,45.7
2023-12-07 09:33:54,580.0,580.0,25.2,6.0,,,,
2023-12-07 09:42:49,,,,,,1142.0,21.0,45.7
2023-12-07 09:43:55,580.0,580.0,25.2,6.0,,,,
2023-12-07 09:52:56,,,,,,1164.0,21.0,45.7
2023-12-07 09:53:56,580.0,580.0,25.4,6.0,,,,
2023-12-07 10:01:31,,,,,True,,,
2023-12-07 10:01:37,,,,,True,,,
2023-12-07 10:03:02,,,,,,1394.0,21.1,46.48
2023-12-07 10:03:57,580.0,580.0,25.5,6.0,,,,
2023-12-07 10:13:09,,,,,,1417.0,21.1,46.48
2023-12-07 10:13:58,580.0,580.0,25.7,6.0,,,,
2023-12-07 10:23:15,,,,,,1487.0,21.1,46.09
2023-12-07 10:23:59,580.0,580.0,25.7,6.0,,,,
2023-12-07 10:31:31,,,,,True,,,
2023-12-07 10:31:37,,,,,True,,,
2023-12-07 10:33:22,,,,,,1450.0,21.1,46.09
2023-12-07 10:34:00,580.0,580.0,25.5,6.0,,,,
2023-12-07 10:43:28,,,,,,1425.0,21.1,46.09
2023-12-07 10:44:01,580.0,580.0,25.5,6.0,,,,
2023-12-07 10:53:02,,,,,,1425.0,21.1,46.09
2023-12-07 10:54:02,580.0,580.0,25.4,6.0,,,,
2023-12-07 11:01:31,,,,,True,,,
2023-12-07 11:01:37,,,,,True,,,
2023-12-07 11:03:17,,,,,,1386.0,21.1,45.7
2023-12-07 11:04:02,580.0,580.0,25.4,6.0,,,,
2023-12-07 11:13:37,,,,,,1402.0,21.0,45.7
2023-12-07 11:14:03,580.0,580.0,25.4,6.0,,,,
2023-12-07 11:23:57,,,,,,1350.0,21.0,45.7
2023-12-07 11:24:04,580.0,580.0,25.4,6.0,,,,
2023-12-07 11:31:31,,,,,True,,,
2023-12-07 11:31:37,,,,,True,,,
2023-12-07 11:34:01,,,,,,1119.0,21.1,44.14
2023-12-07 11:34:05,580.0,580.0,25.5,6.0,,,,
2023-12-07 11:44:06,580.0,580.0,25.9,6.0,,,,
2023-12-07 11:44:07,,,,,,1035.0,21.3,43.36
2023-12-07 11:54:07,580.0,580.0,26.1,6.0,,,,
2023-12-07 11:54:14,,,,,,1046.0,21.4,42.58
2023-12-07 12:01:31,,,,,True,,,
2023-12-07 12:01:37,,,,,True,,,
2023-12-07 12:04:08,580.0,580.0,26.1,6.0,,,,
2023-12-07 12:04:20,,,,,,1006.0,21.5,42.19
2023-12-07 12:14:09,580.0,580.0,26.1,6.0,,,,
2023-12-07 12:14:25,,,,,,1108.0,21.5,42.97
2023-12-07 12:24:10,580.0,580.0,25.9,6.0,,,,
2023-12-07 12:24:32,,,,,,1096.0,21.4,43.36
2023-12-07 12:31:31,,,,,True,,,
2023-12-07 12:31:37,,,,,True,,,
2023-12-07 12:34:11,580.0,580.0,25.7,6.0,,,,
2023-12-07 12:34:38,,,,,,1040.0,21.3,43.36
2023-12-07 12:44:12,580.0,580.0,25.5,6.0,,,,
2023-12-07 12:44:45,,,,,,1060.0,21.2,43.75
2023-12-07 12:54:13,580.0,580.0,25.5,6.0,,,,
2023-12-07 12:54:51,,,,,,1107.0,21.2,43.75
2023-12-07 13:01:31,,,,,True,,,
2023-12-07 13:01:36,,,,,True,,,
2023-12-07 13:04:14,580.0,580.0,25.5,6.0,,,,
2023-12-07 13:04:58,,,,,,1121.0,21.1,44.14
2023-12-07 13:14:15,580.0,580.0,25.4,6.0,,,,
2023-12-07 13:15:04,,,,,,1140.0,21.1,44.14
2023-12-07 13:24:15,580.0,580.0,25.4,6.0,,,,
2023-12-07 13:25:10,,,,,,1102.0,21.1,44.14
2023-12-07 13:31:30,,,,,True,,,
2023-12-07 13:31:36,,,,,True,,,
2023-12-07 13:34:16,580.0,580.0,25.2,6.0,,,,
2023-12-07 13:35:17,,,,,,1152.0,21.1,44.14
2023-12-07 13:44:17,580.0,580.0,25.2,6.0,,,,
2023-12-07 13:45:23,,,,,,1128.0,21.0,44.14
2023-12-07 13:54:18,580.0,580.0,25.2,6.0,,,,
2023-12-07 13:55:30,,,,,,1135.0,21.1,44.53
2023-12-07 14:01:30,,,,,True,,,
2023-12-07 14:01:36,,,,,True,,,
2023-12-07 14:04:19,580.0,580.0,25.2,6.0,,,,
2023-12-07 14:05:36,,,,,,1102.0,21.0,44.53
2023-12-07 14:14:20,580.0,580.0,25.2,6.0,,,,
2023-12-07 14:15:41,,,,,,1105.0,21.0,44.53
2023-12-07 14:24:21,580.0,580.0,25.2,6.0,,,,
2023-12-07 14:25:48,,,,,,1142.0,21.0,44.14
2023-12-07 14:31:30,,,,,True,,,
2023-12-07 14:31:36,,,,,True,,,
2023-12-07 14:34:22,580.0,580.0,25.4,6.0,,,,
2023-12-07 14:35:54,,,,,,1122.0,21.0,44.53
2023-12-07 14:44:23,580.0,580.0,25.4,6.0,,,,
2023-12-07 14:46:01,,,,,,1093.0,21.0,44.53
2023-12-07 14:54:24,580.0,580.0,25.4,6.0,,,,
2023-12-07 14:56:07,,,,,,1129.0,21.0,44.53
2023-12-07 15:01:30,,,,,True,,,
2023-12-07 15:01:36,,,,,True,,,
2023-12-07 15:04:25,580.0,580.0,25.5,6.0,,,,
2023-12-07 15:06:13,,,,,,1136.0,21.0,44.14
2023-12-07 15:14:26,580.0,580.0,25.5,6.0,,,,
2023-12-07 15:16:20,,,,,,1140.0,21.0,44.53
2023-12-07 15:24:27,580.0,580.0,25.5,6.0,,,,
2023-12-07 15:26:26,,,,,,1116.0,21.0,44.14
2023-12-07 15:31:30,,,,,True,,,
2023-12-07 15:31:36,,,,,True,,,
2023-12-07 15:34:28,580.0,580.0,25.5,6.0,,,,
2023-12-07 15:36:29,,,,,,1135.0,21.0,44.14
2023-12-07 15:44:29,580.0,580.0,25.7,6.0,,,,
2023-12-07 15:46:31,,,,,,1128.0,21.0,44.53
2023-12-07 15:54:29,580.0,580.0,25.5,6.0,,,,
2023-12-07 15:56:21,,,,,,1170.0,21.0,44.53
2023-12-07 16:01:30,,,,,True,,,
2023-12-07 16:01:36,,,,,True,,,
2023-12-07 16:04:30,580.0,580.0,25.7,6.0,,,,
2023-12-07 16:06:44,,,,,,1164.0,21.0,44.53
2023-12-07 16:14:32,580.0,580.0,25.5,6.0,,,,
2023-12-07 16:16:51,,,,,,1109.0,21.0,44.53
2023-12-07 16:24:32,580.0,580.0,25.5,6.0,,,,
2023-12-07 16:26:57,,,,,,1109.0,21.0,44.53
2023-12-07 16:31:29,,,,,True,,,
2023-12-07 16:31:35,,,,,True,,,
2023-12-07 16:34:33,580.0,580.0,25.5,6.0,,,,
2023-12-07 16:37:03,,,,,,1105.0,21.0,44.53
2023-12-07 16:44:34,580.0,580.0,25.5,6.0,,,,
2023-12-07 16:47:09,,,,,,1117.0,21.0,44.53
2023-12-07 16:54:35,580.0,580.0,25.5,6.0,,,,
2023-12-07 16:57:16,,,,,,1119.0,21.0,44.53
2023-12-07 17:01:29,,,,,True,,,
2023-12-07 17:01:35,,,,,True,,,
2023-12-07 17:04:36,580.0,580.0,25.5,6.0,,,,
2023-12-07 17:07:22,,,,,,1081.0,21.0,44.53
2023-12-07 17:14:37,580.0,580.0,25.5,6.0,,,,
2023-12-07 17:17:29,,,,,,1114.0,21.0,44.53
2023-12-07 17:24:38,580.0,580.0,25.7,6.0,,,,
2023-12-07 17:27:03,,,,,,1114.0,21.0,44.53
2023-12-07 17:31:29,,,,,True,,,
2023-12-07 17:31:35,,,,,True,,,
2023-12-07 17:34:39,580.0,580.0,25.7,6.0,,,,
2023-12-07 17:37:17,,,,,,1136.0,21.0,44.53
2023-12-07 17:44:40,580.0,580.0,25.7,6.0,,,,
2023-12-07 17:47:38,,,,,,1085.0,21.0,44.53
2023-12-07 17:54:41,580.0,580.0,25.7,6.0,,,,
2023-12-07 17:57:58,,,,,,1083.0,21.0,44.53
2023-12-07 18:01:29,,,,,True,,,
2023-12-07 18:01:35,,,,,True,,,
2023-12-07 18:04:42,580.0,580.0,25.7,6.0,,,,
2023-12-07 18:08:02,,,,,,1110.0,21.0,44.53
2023-12-07 18:14:42,580.0,580.0,25.7,6.0,,,,
2023-12-07 18:18:07,,,,,,1117.0,21.0,44.53
2023-12-07 18:24:43,580.0,580.0,25.7,6.0,,,,
2023-12-07 18:28:13,,,,,,1049.0,20.9,44.53
2023-12-07 18:31:29,,,,,True,,,
2023-12-07 18:31:35,,,,,True,,,
2023-12-07 18:34:44,580.0,580.0,25.7,6.0,,,,
2023-12-07 18:38:20,,,,,,1091.0,21.0,44.53
2023-12-07 18:44:45,580.0,580.0,25.7,6.0,,,,
2023-12-07 18:48:26,,,,,,1050.0,21.0,44.14
2023-12-07 18:54:46,580.0,580.0,25.7,6.0,,,,
2023-12-07 18:58:33,,,,,,1057.0,21.0,44.14
2023-12-07 19:01:29,,,,,True,,,
2023-12-07 19:01:35,,,,,True,,,
2023-12-07 19:04:47,580.0,580.0,25.7,6.0,,,,
2023-12-07 19:08:39,,,,,,1052.0,21.0,44.14
2023-12-07 19:14:48,580.0,580.0,25.7,6.0,,,,
2023-12-07 19:18:46,,,,,,1078.0,20.9,44.53
2023-12-07 19:24:49,580.0,580.0,25.7,6.0,,,,
2023-12-07 19:28:52,,,,,,1049.0,20.9,44.14
2023-12-07 19:31:29,,,,,True,,,
2023-12-07 19:31:35,,,,,True,,,
2023-12-07 19:34:50,580.0,580.0,25.7,6.0,,,,
2023-12-07 19:38:58,,,,,,1049.0,21.0,44.14
2023-12-07 19:44:51,580.0,580.0,25.7,6.0,,,,
2023-12-07 19:49:05,,,,,,1086.0,20.9,44.53
2023-12-07 19:54:52,580.0,580.0,25.7,6.0,,,,
2023-12-07 19:59:11,,,,,,1085.0,20.9,44.14
2023-12-07 20:01:29,,,,,True,,,
2023-12-07 20:01:34,,,,,True,,,
2023-12-07 20:04:53,580.0,580.0,25.9,6.0,,,,
2023-12-07 20:09:18,,,,,,1038.0,20.9,44.53
2023-12-07 20:14:54,580.0,580.0,25.9,6.0,,,,
2023-12-07 20:19:23,,,,,,1081.0,20.9,44.14
2023-12-07 20:24:55,580.0,580.0,25.9,6.0,,,,
2023-12-07 20:29:29,,,,,,1049.0,20.9,44.14
2023-12-07 20:31:28,,,,,True,,,
2023-12-07 20:31:34,,,,,True,,,
2023-12-07 20:34:56,580.0,580.0,25.9,6.0,,,,
2023-12-07 20:39:36,,,,,,1059.0,20.9,44.53
2023-12-07 20:44:56,580.0,580.0,25.7,6.0,,,,
2023-12-07 20:49:42,,,,,,1093.0,20.9,44.53
2023-12-07 20:54:57,580.0,580.0,25.7,6.0,,,,
2023-12-07 20:59:48,,,,,,1049.0,20.9,44.53
2023-12-07 21:01:28,,,,,True,,,
2023-12-07 21:01:34,,,,,True,,,
2023-12-07 21:04:58,580.0,580.0,25.7,6.0,,,,
2023-12-07 21:09:55,,,,,,1064.0,20.9,44.53
2023-12-07 21:14:59,580.0,580.0,25.7,6.0,,,,
2023-12-07 21:20:01,,,,,,1057.0,20.9,44.53
2023-12-07 21:25:00,580.0,580.0,25.7,6.0,,,,
